ID,NAME,ADDR,X,Y,T_CNT,T_M_CNT,T_F_CNT,S_CNT,S_M_CNT,S_F_CNT,C_CNT,L1_C_CNT,L2_C_CNT,L3_C_CNT,STU_CNT,STU_M_CNT,STU_F_CNT,L1_STU_M_CNT,L1_STU_F_CNT,L2_STU_M_CNT,L2_STU_F_CNT,L3_STU_M_CNT,L3_STU_F_CNT,G_STU_CNT,G_STU_M_CNT,G_STU_F_CNT,NA_STU_CNT,NA_STU_M_CNT,NA_STU_F_CNT,SL_AREA,SB_AREA,AU_CNT,AU_AREA,CR_CNT,CR_AREA,INFO_TIME
識別碼,名稱,地址,X坐標,Y坐標,國中專任教師數,國中男專任教師數,國中女專任教師數,國中職員數,國中男職員數,國中女職員數,國中班級數,國中一年級班級數,國中二年級班級數,國中三年級班級數,國中學生數,國中男學生數,國中女學生數,國中一年級男學生數,國中一年級女學生數,國中二年級男學生數,國中二年級女學生數,國中三年級男學生數,國中三年級女學生數,國中上學年畢業生數,國中上學年男畢業生數,國中上學年女畢業生數,國中原住民學生數,國中男原住民學生數,國中女原住民學生數,國中校地面積,國中校舍面積,國中禮堂座數,國中禮堂面積,國中教室間數,國中教室面積,資料時間
64532,市立成功國中,[412]臺中市大里區至善路157號,219451.7,2665403.23,130,35,95,13,3,10,51,15,19,17,1275,675,600,213,176,229,199,233,225,463,242,221,31,12,19,25714,17714,0,0,72,0,112Y
64533,市立和平國中,[424]臺中市和平區東關路三段崑崙巷62號,238061.523,2674817.518,20,7,13,4,3,1,6,2,2,2,41,26,15,10,3,10,4,6,8,18,7,11,30,18,12,13961,4447,0,0,14,0,112Y
64534,市立北勢國中,[433]臺中市沙鹿區英才路150號,206165.79,2680191.17,52,16,36,7,1,6,20,7,7,6,512,271,241,96,77,89,77,86,87,178,107,71,21,10,11,28515,14236,1,0,40,0,112Y
64535,市立鹿寮國中,[433]臺中市沙鹿區光華路385號,206007,2682091.6,84,25,59,9,3,6,34,11,11,12,1017,536,481,179,148,170,163,187,170,378,195,183,10,7,3,29046,9686,1,0,48,0,112Y
64537,市立光榮國中,[412]臺中市大里區東榮路280號,218166.93,2667328.04,137,45,92,12,0,12,51,16,18,17,1209,592,617,201,194,167,183,224,240,424,202,222,18,9,9,28765,19717,1,0,101,0,112Y
64538,市立潭秀國中,[427]臺中市潭子區雅潭路一段175號,219473,2678920.01,91,28,63,9,2,7,36,12,12,12,931,497,434,162,146,163,154,172,134,338,166,172,33,17,16,39635,23164,1,0,74,0,112Y
64539,市立順天國中,[437]臺中市大甲區大安港路67號,210951.2,2693875.72,81,26,55,8,1,7,30,9,11,10,703,366,337,109,92,127,122,130,123,298,163,135,7,4,3,34104,15766,0,0,57,0,112Y
64540,市立清海國中,[436]臺中市清水區中央路51之60號,204685.75,2685709.55,17,7,10,5,1,4,6,2,2,2,70,42,28,19,8,14,8,9,12,22,12,10,2,1,1,36620,15695,0,0,39,0,112Y
64541,市立大華國中,[428]臺中市大雅區雅環路一段2號,214551.966,2678988.78,127,31,96,12,3,9,51,16,18,17,1324,722,602,228,205,244,188,250,209,469,235,234,33,14,19,35628,20596,1,0,83,0,112Y
64543,市立新光國中,[411]臺中市太平區樹德九街 139 號,220462.32,2672541.46,122,38,84,13,3,10,50,17,17,16,1351,705,646,230,229,235,199,240,218,469,229,240,49,29,20,27689,23470,1,0,82,0,112Y
64544,市立光正國中,[412]臺中市大里區鳳凰路68號,221401.69,2665670.65,63,23,40,8,1,7,25,9,8,8,584,298,286,101,106,87,86,110,94,212,106,106,17,8,9,53923,13805,0,0,48,0,112Y
64545,市立豐陽國中,[420]臺中市豐原區朝陽路33號,224104.37,2684066.23,64,23,41,8,1,7,24,7,8,9,494,236,258,78,86,70,79,88,93,188,97,91,28,20,8,26002,16431,1,0,46,0,112Y
64546,市立光德國中,[414]臺中市烏日區信義街99號,213484.264,2666706.244,104,32,72,12,4,8,41,14,13,14,1089,553,536,180,200,179,171,194,165,364,191,173,32,16,16,30029,16138,0,0,63,0,112Y
64547,市立立新國中,[412]臺中市大里區甲堤路236號,219124.22,2666643.71,52,20,32,7,3,4,19,6,7,6,344,191,153,58,66,52,46,81,41,146,77,69,13,5,8,25006,17018,0,0,48,0,112Y
64548,市立爽文國中,[412]臺中市大里區永隆三街1號,217308.98,2666982.87,124,39,85,11,1,10,48,16,16,16,1333,658,675,238,232,202,228,218,215,485,251,234,11,5,6,27061,19973,1,0,66,0,112Y
64549,市立公明國中,[433]臺中市沙鹿區公明里中清路六段567號,209333.56,2682689.14,23,11,12,5,3,2,9,3,3,3,161,82,79,24,35,26,10,32,34,51,29,22,13,8,5,31042,6305,0,0,18,0,112Y
64551,市立神圳國中,[429]臺中市神岡區神清路61號,215231.36,2683964.13,51,19,32,8,3,5,20,7,7,6,470,249,221,83,68,83,82,83,71,158,81,77,27,14,13,26636,12723,1,0,36,0,112Y
64552,市立梨山國中(小),[424]臺中市和平區梨山里福壽路10號,276383.564,2683367.473,19,9,10,6,2,4,6,2,2,2,45,23,22,11,6,4,8,8,8,17,8,9,28,14,14,9070,3968,0,0,18,0,112Y
71311,私立精誠高中附設國中,[500]彰化縣彰化市林森路200號,202030.65,2663246.72,0,0,0,0,0,0,39,13,13,13,1897,1087,810,372,292,355,254,360,264,644,352,292,1,0,1,0,0,0,0,0,0,112Y
71317,私立文興高中附設國中,[520]彰化縣田中鎮員集路三段93號,207889.988,2640407.235,0,0,0,0,0,0,21,7,7,7,886,483,403,163,122,162,154,158,127,277,160,117,4,2,2,0,0,0,0,0,0,112Y
71318,財團法人正德高中附設國中,[500]彰化縣彰化市莿桐里彰水路145號,201034.07,2661612.08,0,0,0,0,0,0,3,1,1,1,26,13,13,6,8,1,4,6,1,2,1,1,0,0,0,0,0,0,0,0,0,112Y
74308,縣立彰化藝術高中附設國中,[500]彰化縣彰化市卦山路13號,204700.35,2663817.97,0,0,0,0,0,0,17,6,5,6,260,135,125,48,37,39,42,48,46,90,47,43,8,3,5,0,0,0,0,0,0,112Y
74313,縣立二林高中附設國中,[526]彰化縣二林鎮中西里二城路6號,184717.951,2643022.515,0,0,0,0,0,0,26,9,8,9,623,300,323,106,101,95,106,99,116,258,140,118,9,5,4,0,0,0,0,0,0,112Y
74323,縣立和美高中附設國中,[508]彰化縣和美鎮西園路三十一號,198518.28,2667631.65,0,0,0,0,0,0,38,13,12,13,984,517,467,178,156,154,131,185,180,357,195,162,8,4,4,0,0,0,0,0,0,112Y
74328,縣立田中高中附設國中,[520]彰化縣田中鎮文化街23號,208108.867,2639022.168,0,0,0,0,0,0,24,7,8,9,592,312,280,101,69,88,90,123,121,240,123,117,9,7,2,0,0,0,0,0,0,112Y
74339,縣立成功高中附設國中,[514]彰化縣溪湖鎮福德路310號,196248.62,2649754.72,0,0,0,0,0,0,21,7,6,8,513,278,235,92,69,81,71,105,95,195,94,101,5,0,5,0,0,0,0,0,0,112Y
74501,縣立北斗國中,[521]彰化縣北斗鎮文苑路一段136號,201278.462,2641365.7,61,20,41,8,3,5,21,7,6,8,556,303,253,98,79,88,82,117,92,234,131,103,5,3,2,51288,10253,1,0,54,0,112Y
74502,縣立鹿港國中,[506]彰化縣福興鄉橋頭村復興路78號,192991.352,2660783.055,129,42,87,12,3,9,53,17,16,20,1415,744,671,232,222,225,209,287,240,507,280,227,11,9,2,55836,18464,1,0,93,0,112Y
74503,縣立鹿鳴國中,[505]彰化縣鹿港鎮頭南里頂草路三段167號,196008.84,2666032.1,67,27,40,6,2,4,25,8,8,9,629,331,298,108,89,98,102,125,107,210,96,114,6,2,4,26037,8486,1,0,40,0,112Y
74504,縣立線西國中,[507]彰化縣線西鄉寓埔村中央路二段145號,196022.58,2669756.29,38,18,20,7,2,5,13,5,4,4,335,168,167,49,58,57,57,62,52,134,82,52,3,2,1,24404,5940,1,0,34,0,112Y
74505,縣立陽明國中,[500]彰化縣彰化市長順街76號,204293.47,2664637.44,103,35,68,11,5,6,39,13,13,13,1062,538,524,175,175,194,176,169,173,373,195,178,10,5,5,46420,31919,1,0,105,0,112Y
74506,縣立彰安國中,[500]彰化縣彰化市中正路二段530號,202742.54,2662927.44,75,21,54,9,2,7,28,10,8,10,644,290,354,102,121,88,95,100,138,209,107,102,6,3,3,20290,17889,0,0,80,0,112Y
74507,縣立彰德國中,[500]彰化縣彰化市彰南路二段512巷97號,208264.23,2663983.85,49,10,39,8,4,4,19,6,7,6,449,262,187,85,59,81,55,96,73,160,95,65,15,10,5,19572,12634,0,0,68,0,112Y
74509,縣立芬園國中,[502]彰化縣芬園鄉彰南路四段27巷80號,211985.25,2656395.34,26,9,17,6,2,4,10,3,4,3,235,132,103,43,30,43,38,46,35,76,51,25,3,1,2,29828,6338,0,0,25,0,112Y
74510,縣立員林國中,[510]彰化縣員林市南興里南潭路2號,205246.32,2650987.34,98,31,67,11,0,11,40,12,12,16,1071,553,518,160,153,176,144,217,221,422,223,199,5,3,2,28124,18545,0,0,66,0,112Y
74511,縣立明倫國中,[510]彰化縣員林市萬年里明倫路2號,207836.07,2649263.52,58,18,40,5,3,2,20,7,6,7,554,286,268,97,92,86,86,103,90,203,92,111,3,3,0,24214,8982,1,0,33,0,112Y
74512,縣立萬興國中,[526]彰化縣二林鎮萬興里二溪路六段626號,190472.174,2650282.418,22,6,16,4,0,4,6,2,2,2,124,61,63,20,22,16,21,25,20,38,17,21,0,0,0,19989,4649,0,0,25,0,112Y
74514,縣立竹塘國中,[525]彰化縣竹塘鄉竹塘村竹林路一段550號,191583.668,2640141.455,59,25,34,7,3,4,22,8,7,7,606,332,274,115,98,101,85,116,91,195,96,99,5,2,3,21389,10393,0,0,31,0,112Y
74515,縣立大城國中,[527]彰化縣大城鄉東城村南平路224號,181145.651,2638901.112,26,10,16,6,2,4,7,2,2,3,167,97,70,28,21,26,21,43,28,78,39,39,0,0,0,23858,7975,0,0,20,0,112Y
74516,縣立草湖國中,[528]彰化縣芳苑鄉草湖村功湖路140號,186732.287,2650544.312,26,10,16,6,1,5,7,2,3,2,161,76,85,17,22,30,39,29,24,63,35,28,7,4,3,22050,11611,1,0,22,0,112Y
74517,縣立芳苑國中,[528]彰化縣芳苑鄉仁愛村斗苑路芳苑段211號,180764.4,2646726.685,29,10,19,4,3,1,9,3,3,3,199,109,90,32,27,42,33,35,30,53,28,25,7,2,5,25502,5507,1,0,14,0,112Y
74518,縣立溪湖國中,[514]彰化縣溪湖鎮彰水路四段60號,197122.785,2651452.022,112,47,65,10,1,9,46,15,16,15,1209,619,590,208,186,205,193,206,211,461,234,227,12,9,3,45466,20908,1,0,70,0,112Y
74519,縣立埔鹽國中,[516]彰化縣埔鹽鄉好修村中正路162號,195672.431,2655069.348,37,15,22,6,0,6,13,4,4,5,275,151,124,48,30,48,48,55,46,101,56,45,7,4,3,26947,4538,0,0,23,0,112Y
74520,縣立埔心國中,[513]彰化縣埔心鄉義民村忠義北路51號,203378.326,2649990.435,38,11,27,5,1,4,14,5,4,5,309,148,161,40,61,47,45,61,55,110,62,48,3,2,1,22493,12650,1,0,32,0,112Y
74521,縣立福興國中,[506]彰化縣福興鄉西勢村員鹿路二段270號,192704.834,2659674.636,71,30,41,9,3,6,28,9,9,10,723,371,352,135,112,109,108,127,132,231,118,113,3,0,3,20000,8010,1,0,56,0,112Y
74522,縣立秀水國中,[504]彰化縣秀水鄉安東村中山路202號,199681.418,2659121.679,89,24,65,11,3,8,33,10,12,11,880,460,420,142,140,160,136,158,144,349,189,160,9,3,6,21242,13200,0,0,64,0,112Y
74524,縣立伸港國中,[509]彰化縣伸港鄉新港路280巷101號,197662.29,2671749.92,78,32,46,9,2,7,30,10,9,11,781,416,365,130,115,131,110,155,140,275,148,127,8,5,3,25311,11258,1,0,70,0,112Y
74525,縣立大村國中,[515]彰化縣大村鄉村上村中山路二段240號,205789.324,2653781.242,40,17,23,6,1,5,15,5,5,5,373,190,183,48,52,64,62,78,69,136,68,68,3,1,2,22459,6701,1,0,41,0,112Y
74526,縣立花壇國中,[503]彰化縣花壇鄉長沙村彰員路二段580號,204174.37,2658403.44,55,17,38,7,2,5,21,7,8,6,504,255,249,83,76,89,87,83,86,203,101,102,21,10,11,26946,13452,1,0,53,0,112Y
74527,縣立永靖國中,[512]彰化縣永靖鄉瑚璉村錫壽路123號,204311.385,2647346.626,76,32,44,9,2,7,31,10,10,11,806,466,340,149,111,138,118,179,111,289,167,122,10,6,4,32331,8604,1,0,44,0,112Y
74529,縣立二水國中,[530]彰化縣二水鄉源泉村月眉巷13號,213907.045,2633345.204,20,10,10,5,2,3,6,2,2,2,87,45,42,16,20,13,8,16,14,37,22,15,0,0,0,44644,4950,1,0,18,0,112Y
74530,縣立社頭國中,[511]彰化縣社頭鄉廣興村中興路1號,207638.521,2644174.161,61,15,46,9,1,8,22,7,7,8,544,272,272,83,85,88,88,101,99,226,124,102,4,1,3,41254,7846,1,0,40,0,112Y
74531,縣立田尾國中,[522]彰化縣田尾鄉饒平村中學路二段18號,202527.491,2643006.078,47,13,34,6,0,6,17,5,5,7,389,218,171,54,56,79,42,85,73,136,73,63,2,1,1,42957,11095,1,0,36,0,112Y
74532,縣立溪州國中,[524]彰化縣溪州鄉溪州村中央路三段300號,198569.121,2638542.491,32,14,18,7,2,5,10,3,3,4,231,133,98,31,29,51,31,51,38,91,53,38,1,1,0,32670,7480,0,0,31,0,112Y
74533,縣立溪陽國中,[524]彰化縣溪州鄉成功村下柑路1號,203542.474,2635668.509,25,9,16,6,2,4,7,2,3,2,158,78,80,20,23,31,26,27,31,67,35,32,2,1,1,20669,7380,1,0,24,0,112Y
74534,縣立埤頭國中,[523]彰化縣埤頭鄉崙腳村中學路67號,195058.79,2641905.728,51,20,31,8,1,7,18,6,5,7,425,228,197,72,65,53,55,103,77,171,94,77,2,1,1,22122,10858,0,0,43,0,112Y
74535,縣立和群國中,[508]彰化縣和美鎮柑井里美寮路一段390號,201174.75,2667488.87,70,26,44,7,1,6,28,9,9,10,727,395,332,111,111,142,105,142,116,254,120,134,14,7,7,30103,11284,1,0,54,0,112Y
74536,縣立大同國中,[510]彰化縣員林市大同路一段345號,207151.82,2651032.15,166,61,105,16,3,13,68,22,23,23,1802,917,885,293,297,315,269,309,319,625,295,330,11,4,7,32701,34386,1,0,112,0,112Y
74537,縣立原斗國中(小),[526]彰化縣二林鎮原斗里原竹路872號,191623.541,2643437.052,13,4,9,4,1,3,3,1,1,1,40,13,27,4,8,5,11,4,8,20,10,10,0,0,0,49701,8975,1,0,35,0,112Y
74538,縣立彰興國中,[500]彰化縣彰化市埔西街107號,203038.38,2661690.33,132,40,92,12,2,10,54,18,18,18,1554,764,790,268,254,229,263,267,273,534,260,274,6,3,3,19159,25948,1,0,64,0,112Y
74540,縣立彰泰國中,[500]彰化縣彰化市自強路357號,204087.5,2665251.68,146,38,108,13,2,11,58,20,18,20,1577,823,754,286,238,251,247,286,269,581,303,278,13,5,8,41671,34491,1,0,80,0,112Y
74541,縣立信義國中(小),[500]彰化縣彰化市向陽里向陽街168號,202046.98,2662068.56,28,11,17,10,4,6,12,4,4,4,318,173,145,58,54,48,47,67,44,114,48,66,1,0,1,17823,11471,0,0,49,0,112Y
74542,縣立鹿江國際國中(小),[505]彰化縣鹿港鎮自由路300號,192866.079,2662378.64,22,5,17,2,0,2,9,3,3,3,237,122,115,41,39,37,42,44,34,77,41,36,0,0,0,71829,12974,1,0,42,0,112Y
74543,縣立民權華德福實驗國中(小),[528]彰化縣芳苑鄉新生巷5之1號,183550,2647800.009,9,3,6,2,1,1,3,1,1,1,28,12,16,4,6,5,6,3,4,6,2,4,0,0,0,8925,1955,0,0,14,0,112Y
81312,私立三育高中附設國中,[555]南投縣魚池鄉瓊文巷39號,243104.63,2644542.17,0,0,0,0,0,0,3,1,1,1,65,34,31,9,11,12,6,13,14,37,22,15,21,7,14,0,0,0,0,0,0,112Y
81313,私立弘明實驗高中附設國中,[551]南投縣名間鄉東湖村大老巷102號,219255.13,2639484.15,0,0,0,0,0,0,6,2,2,2,109,57,52,18,16,23,21,16,15,37,21,16,0,0,0,0,0,0,0,0,0,112Y
81314,私立普台高中附設國中,[545]南投縣埔里鎮一新里中台路5號,243412.21,2654514.42,0,0,0,0,0,0,17,6,6,5,523,287,236,107,98,90,78,90,60,171,109,62,3,0,3,0,0,0,0,0,0,112Y
81409,私立同德高中附設國中,[542]南投縣草屯鎮中正路培英巷8號,218897.25,2654874.029,0,0,0,0,0,0,3,1,1,1,68,33,35,8,21,15,8,10,6,0,0,0,4,1,3,0,0,0,0,0,0,112Y
81502,私立均頭國中(小),[545]南投縣埔里鎮水頭里4鄰水頭路48號,247300.43,2649405.37,18,10,8,15,5,10,6,2,2,2,154,97,57,39,24,32,22,26,11,64,41,23,7,3,4,48991,28920,1,0,43,0,112Y
84309,縣立旭光高中附設國中,[542]南投縣草屯鎮中正路568-23號,218937.51,2652852.48,0,0,0,0,0,0,26,9,7,10,619,305,314,95,97,89,96,121,121,284,127,157,36,15,21,0,0,0,0,0,0,112Y
84501,縣立南投國中,[540]南投縣南投市漳和里祖祠路361號,217110,2645508,62,21,41,9,2,7,23,7,8,8,558,266,292,75,92,90,99,101,101,196,97,99,15,9,6,36124,15041,1,0,84,0,112Y
84502,縣立南崗國中,[540]南投縣南投市大庄路94號,217761,2643463,86,31,55,10,2,8,32,12,11,9,824,433,391,161,135,147,144,125,112,278,144,134,15,4,11,55543,10835,1,0,48,0,112Y
84503,縣立中興國中,[540]南投縣南投市內興里新興路309號,218960,2647460,132,45,87,15,5,10,50,17,15,18,1389,770,619,248,220,231,194,291,205,496,276,220,52,41,11,46729,21664,1,0,78,0,112Y
84504,縣立鳳鳴國中,[540]南投縣南投市鳳鳴里八卦路896號,213317,2646739,11,5,6,4,1,3,3,1,1,1,25,14,11,5,2,3,4,6,5,8,6,2,2,1,1,20532,2876,0,0,8,0,112Y
84505,縣立埔里國中,[545]南投縣埔里鎮西安路一段193號,246811.92,2651554.2,99,33,66,13,3,10,33,11,11,11,755,343,412,128,141,124,135,91,136,284,141,143,205,95,110,52000,20438,1,0,78,0,112Y
84506,縣立大成國中,[545]南投縣埔里鎮大城路169號,245186.27,2651925.43,56,23,33,8,2,6,17,5,6,6,360,189,171,64,47,63,54,62,70,153,73,80,65,34,31,37973,19889,1,0,44,0,112Y
84507,縣立宏仁國中,[545]南投縣埔里鎮東門里公園路20號,247159.52,2650779.45,90,33,57,10,1,9,32,10,10,12,884,442,442,135,143,144,139,163,160,301,140,161,199,97,102,58463,14157,1,0,54,0,112Y
84508,縣立草屯國中,[542]南投縣草屯鎮炎峰里虎山路808號,218091.91,2652542.87,97,23,74,13,4,9,38,13,12,13,976,495,481,164,170,166,140,165,171,287,149,138,30,10,20,25871,18039,1,0,78,0,112Y
84510,縣立日新國中,[542]南投縣草屯鎮新豐里稻香路45號,217132.427,2654544.358,18,9,9,5,0,5,7,2,2,3,152,79,73,27,19,18,22,34,32,60,35,25,5,2,3,28820,7296,1,0,18,0,112Y
84511,縣立竹山國中,[557]南投縣竹山鎮中山里竹山路217號,217584.01,2627715.97,53,20,33,8,1,7,19,6,6,7,481,227,254,76,93,74,75,77,86,161,77,84,4,1,3,42179,10925,1,0,36,0,112Y
84512,縣立延和國中,[557]南投縣竹山鎮延和里鹿山路40號,218942.8,2628512.69,56,22,34,8,4,4,21,7,7,7,508,263,245,95,84,79,82,89,79,214,115,99,11,6,5,30214,15039,1,0,43,0,112Y
84513,縣立社寮國中,[557]南投縣竹山鎮集山路一段1729號,221523.29,2633951.42,12,2,10,4,0,4,3,1,1,1,40,18,22,4,10,10,6,4,6,17,9,8,2,2,0,29170,4002,1,0,14,0,112Y
84514,縣立瑞竹國中,[557]南投縣竹山鎮瑞竹里瑞東巷20號,216534.654,2618247.43,12,5,7,4,1,3,3,1,1,1,9,4,5,0,2,3,1,1,2,6,3,3,1,0,1,29752,2948,1,0,14,0,112Y
84515,縣立集集國中,[552]南投縣集集鎮集集里成功路200號,228043.93,2636423.3,17,4,13,5,2,3,4,1,1,2,88,41,47,10,13,8,15,23,19,32,16,16,1,1,0,43156,12637,1,0,18,0,112Y
84516,縣立名間國中,[551]南投縣名間鄉中山村彰南路237號,218914.39,2637928.98,30,12,18,7,0,7,10,3,3,4,238,123,115,40,40,41,32,42,43,88,46,42,4,2,2,32520,4732,1,0,29,0,112Y
84517,縣立三光國中,[551]南投縣名間鄉新光村名山路50號,216225.352,2638461.049,36,13,23,6,1,5,12,4,4,4,227,146,81,49,27,56,19,41,35,76,51,25,39,38,1,21011,7271,1,0,30,0,112Y
84518,縣立鹿谷國中,[558]南投縣鹿谷鄉彰雅村仁義路94之1號,225399.75,2627169.49,15,9,6,4,2,2,3,1,1,1,59,35,24,7,7,13,9,15,8,27,13,14,1,1,0,38998,4422,1,0,19,0,112Y
84519,縣立瑞峰國中,[558]南投縣鹿谷鄉仁愛路154之1號,227051.65,2630962.48,12,5,7,4,0,4,3,1,1,1,12,9,3,1,0,3,0,5,3,8,3,5,0,0,0,19635,3753,1,0,14,0,112Y
84520,縣立中寮國中,[541]南投縣中寮鄉復興村初中巷50號,226231.21,2642139.33,12,3,9,5,2,3,3,1,1,1,92,51,41,16,16,16,14,19,11,24,11,13,0,0,0,47728,7883,1,0,17,0,112Y
84521,縣立爽文國中,[541]南投縣中寮鄉爽文村4 鄰竹坪巷40號,225823.1,2647678.31,20,11,9,4,0,4,6,2,2,2,113,65,48,19,18,17,15,29,15,38,18,20,0,0,0,41065,4614,1,0,12,0,112Y
84522,縣立魚池國中,[555]南投縣魚池鄉魚池村魚池街441之6號,242997.46,2643317.58,21,4,17,3,0,3,6,2,2,2,90,47,43,19,11,14,16,14,16,33,21,12,3,3,0,64370,8784,1,0,24,0,112Y
84523,縣立明潭國中,[555]南投縣魚池鄉水社村中山路190號,240914.43,2640400.45,12,4,8,4,1,3,3,1,1,1,42,22,20,8,12,8,6,6,2,13,6,7,22,12,10,11716,3172,1,0,11,0,112Y
84524,縣立國姓國中,[544]南投縣國姓鄉石門村國姓路237號,235611.25,2659713.32,21,9,12,5,2,3,6,2,2,2,124,64,60,22,19,17,18,25,23,45,24,21,7,4,3,17710,12988,1,0,23,0,112Y
84525,縣立北梅國中,[544]南投縣國姓鄉北港村國姓路62號,241142.23,2661347.393,13,3,10,3,0,3,4,1,2,1,48,32,16,7,3,16,9,9,4,9,4,5,36,23,13,26006,7041,1,0,13,0,112Y
84526,縣立北山國中,[544]南投縣國姓鄉北山村中正路四段157號,237142.57,2652873.86,12,3,9,3,2,1,3,1,1,1,37,20,17,6,2,3,7,11,8,11,5,6,0,0,0,27905,6561,1,0,18,0,112Y
84527,縣立水里國中,[553]南投縣水里鄉民生路68號,235381.539,2634095.904,35,10,25,7,4,3,13,4,5,4,303,143,160,48,49,43,51,52,60,114,63,51,98,47,51,53689,12886,1,0,46,0,112Y
84528,縣立民和國中,[553]南投縣水里鄉中學路29號,241651.5,2632762.45,15,7,8,4,2,2,3,1,1,1,58,29,29,8,10,15,10,6,9,22,13,9,54,27,27,23131,3259,0,0,15,0,112Y
84529,縣立信義國中,[556]南投縣信義鄉明德村玉山路20號,235106.18,2621400.3,17,5,12,5,2,3,4,1,2,1,62,31,31,9,9,17,9,5,13,22,11,11,47,21,26,13698,4914,1,0,12,0,112Y
84530,縣立同富國中,[556]南投縣信義鄉同富村同和巷7號,238442.22,2610224.23,19,10,9,5,2,3,5,1,2,2,87,46,41,10,9,18,17,18,15,25,16,9,68,34,34,22306,8229,1,0,20,0,112Y
84531,縣立仁愛國中,[546]南投縣仁愛鄉大同村信義巷28號,264452.55,2658468.82,21,13,8,5,2,3,6,2,2,2,107,59,48,15,17,24,13,20,18,47,27,20,101,58,43,41752,8380,1,0,15,0,112Y
84532,縣立營北國中,[540]南投縣南投市營北里向上路2號,218217.22,2649786.34,40,13,27,6,1,5,15,5,5,5,316,193,123,57,54,62,38,74,31,138,63,75,17,3,14,28973,10203,1,0,37,0,112Y
91307,私立永年高中附設國中,[633]雲林縣土庫鎮建國路13號,188749.877,2619634.723,0,0,0,0,0,0,10,4,2,4,359,224,135,100,54,54,33,70,48,89,56,33,1,0,1,0,0,0,0,0,0,112Y
91308,私立正心高中附設國中,[640]雲林縣斗六市虎溪里正心路1號,201806.19,2623405.2,0,0,0,0,0,0,32,10,11,11,1080,591,489,196,172,190,151,205,166,406,225,181,3,2,1,0,0,0,0,0,0,112Y
91311,私立文生高中附設國中,[654]雲林縣四湖鄉中正路509號,171187.939,2614466.715,0,0,0,0,0,0,6,2,2,2,255,143,112,43,46,45,33,55,33,93,54,39,2,0,2,0,0,0,0,0,0,112Y
91316,私立揚子高中附設國中,[632]雲林縣虎尾鎮潁川里林森路二段541號,191255.95,2621519.28,0,0,0,0,0,0,10,3,3,4,417,270,147,65,44,87,48,118,55,217,146,71,0,0,0,0,0,0,0,0,0,112Y
91319,私立福智高中附設國中,[646]雲林縣古坑鄉麻園村平和23號,201136.54,2614676.29,0,0,0,0,0,0,7,2,2,3,184,71,113,0,42,31,18,40,53,102,47,55,0,0,0,0,0,0,0,0,0,112Y
91320,雲林縣維多利亞實驗高中附設國中,[640]雲林縣斗六市鎮南路1110號,204364.03,2619571.22,0,0,0,0,0,0,6,2,2,2,154,84,70,26,24,31,24,27,22,72,41,31,0,0,0,0,0,0,0,0,0,112Y
91502,私立淵明國中(代用),[643]雲林縣林內鄉林中村公園3號,210692.59,2627798.41,64,23,41,8,2,6,29,10,10,9,678,443,235,134,73,149,79,160,83,277,171,106,14,9,5,20283,27564,1,0,50,0,112Y
91503,私立東南國中(代用),[648]雲林縣西螺鎮東南路326號,194139.61,2633323.38,111,46,65,10,1,9,54,18,18,18,1415,91,1324,30,440,28,420,33,464,490,34,456,13,0,13,55793,27931,1,0,83,0,112Y
91506,私立福智實驗國中,[646]雲林縣古坑鄉麻園村平和20號,201379.7,2614549.58,11,4,7,3,1,2,4,1,2,1,125,100,25,55,0,26,25,19,0,22,22,0,3,2,1,3075,2133,0,0,11,0,112Y
94301,縣立斗南高中附設國中,[630]雲林縣斗南鎮中山路212號,196553,2619920.009,0,0,0,0,0,0,23,7,8,8,501,286,215,83,77,97,65,106,73,197,104,93,4,2,2,0,0,0,0,0,0,112Y
94307,縣立麥寮高中附設國中,[638]雲林縣麥寮鄉中興路310號,173737.755,2628364.716,0,0,0,0,0,0,28,10,9,9,675,367,308,101,112,128,108,138,88,260,143,117,14,8,6,0,0,0,0,0,0,112Y
94308,縣立古坑華德福實驗高級中學附設國中,[646]雲林縣古坑鄉南昌6-27號,203582.299,2612314.009,0,0,0,0,0,0,6,2,2,2,99,49,50,21,21,14,15,14,14,29,20,9,0,0,0,0,0,0,0,0,0,112Y
94326,縣立蔦松藝術高中附設國中,[652]雲林縣水林鄉松北村松北路1之1號,171380.364,2602263.028,0,0,0,0,0,0,12,4,4,4,177,56,121,19,45,18,30,19,46,79,27,52,1,0,1,0,0,0,0,0,0,112Y
94502,縣立東明國中,[630]雲林縣斗南鎮中興路111號,195919.07,2619393.16,49,19,30,8,3,5,18,7,5,6,330,188,142,60,50,61,44,67,48,138,65,73,4,3,1,25857,6980,1,0,22,0,112Y
94503,縣立大埤國中,[631]雲林縣大埤鄉南和村民權路80號,191801.85,2615481.56,32,14,18,7,1,6,10,3,3,4,205,108,97,35,32,37,30,36,35,78,39,39,2,1,1,31707,9719,1,0,31,0,112Y
94504,縣立飛沙國中,[654]雲林縣四湖鄉飛沙村大同路81號,165597.83,2615769.506,20,6,14,5,2,3,6,2,2,2,92,45,47,13,17,13,14,19,16,32,14,18,0,0,0,18677,5587,1,0,24,0,112Y
